Id,SalePrice
170,117332.24
171,106290.47
172,305043.5
173,436202.28
174,139449.73
175,449118.03
176,148005.03
177,92088.945
178,97531.39
179,126384.05
180,267982.6
181,176259.72
182,156469.66
183,104989.13
184,108354.53
185,181022.03
186,73355.95
187,244249.95
188,197098.78
189,154983.48
190,142930.81
191,338476.53
192,95524.25
193,308411.8
194,123283.15
195,98113.91
196,140961.6
197,153243.47
198,180457.52
199,116846.38
200,120404.65
201,177035.84
202,148594.38
203,227107.31
204,175742.9
205,451814.2
206,144810.78
207,120961.01
208,162216.55
209,60332.727
210,149809.95
211,353434.88
212,223982.0
213,266886.66
214,254440.92
215,68686.49
216,337285.25
217,187605.02
218,135415.12
219,336475.0
220,100682.695
221,306605.03
222,283332.1
223,164461.36
224,86572.63
225,100189.6
226,222228.56
227,251215.31
228,130733.875
229,209259.1
230,186641.89
231,197198.81
232,153427.0
233,212718.72
234,168849.0
235,243718.05
236,178935.05
237,314478.8
238,130167.57
239,215386.36
240,183506.94
241,166682.22
242,219917.02
243,126764.52
244,266928.4
245,220356.42
246,278881.2
247,267995.38
248,164378.88
249,353187.22
250,140161.97
251,94336.914
252,147984.28
253,134268.19
254,225561.61
255,79076.9
256,118157.016
257,150161.55
258,173725.1
259,111176.586
260,99518.9
261,188759.16
262,254947.36
263,115477.91
264,241528.23
265,140676.61
266,137564.16
267,409260.9
268,102466.9
269,137575.83
270,188231.0
271,98925.31
272,136373.25
273,130206.93
274,274203.22
275,114379.016
276,130105.89
277,164860.7
278,231360.58
279,201606.11
280,379711.94
281,161503.23
282,222585.97
283,190446.19
284,132196.38
285,279615.94
286,270971.7
287,139969.36
288,168168.6
289,132948.12
290,119847.42
291,153685.61
292,247533.17
293,143713.17
294,91171.83
295,189063.27
296,238087.52
297,241676.62
298,151832.25
299,102590.4
300,195283.14
301,297069.47
302,126812.164
303,346615.0
304,143650.97
305,221891.84
306,118397.61
307,201926.67
308,163108.06
309,299955.0
310,149065.75
311,185778.3
312,179302.33
313,107942.9
314,218147.56
315,292219.3
316,491175.1
317,220631.47
318,301411.12
319,365994.78
320,237974.69
321,144160.81
322,151131.73
323,142676.67
324,407479.94
325,210984.44
326,134796.14
327,373830.75
328,152702.67
329,152743.45
330,227094.53
331,185461.95
332,155337.44
333,232415.44
334,254405.98
335,132385.36
336,92994.97
337,111897.35
338,248338.52
339,136250.02
340,116256.94
341,136973.1
342,98752.44
343,182214.02
344,103564.875
345,216128.33
346,190994.77
347,187859.25
348,134133.67
349,137170.75
350,213421.19
351,282727.22
352,141638.06
353,136962.12
354,215720.2
355,95469.06
356,121661.18
357,105390.1
358,138061.61
359,125255.17
360,91156.7
361,355579.03
362,398738.97
363,104183.22
364,81729.305
365,120252.945
366,218921.81
367,130651.49
368,133966.97
369,109017.586
370,129429.805
371,76548.38
372,115053.59
373,97388.07
374,206615.33
375,115081.24
376,140735.25
377,293826.97
378,191066.36
379,344787.22
380,123165.164
381,122262.05
382,255224.45
383,409992.6
384,147222.03
385,270787.75
386,74860.02
387,164278.42
388,252304.39
389,127369.22
390,111816.28
391,182631.73
392,181627.95
393,138231.83
394,113987.1
395,257933.17
396,153634.9
397,151836.16
398,162276.58
399,95581.94
400,143504.19
401,158680.03
402,170113.77
403,198929.78
404,128982.016
405,153119.44
406,440301.53
407,207237.34
408,121838.36
409,127803.85
410,121402.83
411,210243.27
412,386215.7
413,161253.61
414,127043.25
415,181943.66
416,134467.45
417,185917.25
418,265278.62
419,134742.3
420,113197.484
421,259136.62
422,164788.39
423,332594.6
424,169416.78
425,181855.53
426,219146.16
427,227237.3
428,138500.36
429,123743.36
430,256235.1
431,184836.72
432,134018.08
433,225358.64
434,119884.914
435,274424.0
436,106374.53
437,131030.07
438,154368.81
439,196995.05
440,95131.6
441,200779.89
442,370812.28
443,158189.42
444,230446.28
445,129744.45
446,126993.22
447,101709.836
448,118971.47
449,83371.1
450,490361.2
451,202405.78
452,165459.08
453,130380.89
454,109173.34
455,148788.08
456,172261.23
457,306033.9
458,152718.11
459,106485.78
460,332712.6
461,278549.2
462,132430.83
463,283522.12
464,134631.31
465,242360.05
466,288914.28
467,135019.89
468,128570.97
469,221916.81
470,117728.58
471,130642.89
472,199267.0
473,215274.23
474,91082.055
475,147032.33
476,114795.15
477,112871.61
478,150224.0
479,188565.38
480,148497.19
481,153552.44
482,104537.336
483,139628.05
484,129051.05
485,91075.625
486,126531.78
487,312726.25
488,150087.53
489,117174.57
490,190978.55
491,178250.88
492,82522.78
493,212472.58
494,101740.39
495,146810.53
496,89321.45
497,153528.28
498,281500.62
499,261029.12
500,204725.5
501,114373.67
502,143376.69
503,281327.53
504,403993.6
505,175623.62
506,145785.89
507,138857.58
508,297655.9
509,131095.81
510,157292.38
511,457960.4
512,143499.67
513,72699.83
514,146337.78
515,222006.78
516,260847.47
517,152282.67
518,133191.67
519,156216.92
520,199151.3
521,159034.23
522,224638.73
523,251311.64
524,151596.84
525,87730.16
526,269111.25
527,175962.95
528,126519.71
529,141780.9
530,173199.69
531,156638.66
532,135398.47
533,196777.42
534,190872.22
535,289773.84
536,355822.9
537,166583.22
538,254360.38
539,198065.8
540,145633.86
541,263772.8
542,150671.08
543,287901.28
544,102187.12
545,171582.11
546,151268.16
547,469325.25
548,191663.88
549,150506.22
550,159216.48
551,141377.6
552,106171.42
553,269288.4
554,158298.38
555,133539.53
556,206386.88
557,141259.0
558,240190.45
559,109002.93
560,158402.88
561,193005.06
562,290245.4
563,149085.64
564,231440.47
565,153145.44
566,129501.664
567,86571.97
568,186388.6
569,201776.33
570,69294.64
571,151927.84
572,218800.53
573,267425.03
574,83297.03
575,185129.56
576,170460.16
577,275229.7
578,144181.72
579,132222.84
580,80054.914
581,181415.03
582,441129.94
583,183821.7
584,128891.15
585,151217.38
586,129601.49
587,182689.56
588,92100.625
589,98676.555
590,79831.914
591,208593.61
592,287246.62
593,149401.48
594,178355.11
595,267771.06
596,105172.33
597,239889.89
598,163219.8
599,208393.38
600,112856.0
601,152372.3
602,137476.94
603,293405.56
604,104192.664
605,146890.64
606,145368.97
607,139107.17
608,160611.92
609,194395.7
610,103592.93
611,137906.47
612,341919.12
613,182773.39
614,137516.28
615,247753.28
616,227745.4
617,122388.04
618,125024.24
619,79346.97
620,203793.0
621,230102.81
622,178353.4
623,162361.42
624,121381.53
625,233898.11
626,174304.77
627,280670.97
628,126996.61
629,206768.28
630,166791.31
631,157417.08
632,117728.69
633,148202.06
634,222209.28
635,190758.84
636,127953.24
637,257873.9
638,165770.7
639,189770.66
640,151170.08
641,119084.53
642,108606.34
643,195580.23
644,137230.14
645,178460.1
646,220953.64
647,242539.23
648,140711.36
649,145573.19
650,86749.336
651,127800.195
652,278739.2
653,100629.516
654,135635.11
655,142926.58
656,144821.42
657,247955.38
658,143303.97
659,137492.14
660,188343.06
661,135105.03
662,183731.1
663,206473.31
664,209426.4
665,143438.78
666,152642.39
667,151328.31
668,113707.96
669,166025.89
670,173181.52
671,293319.94
672,194066.72
673,220776.5
674,116533.89
675,151323.7
676,192592.47
677,237476.16
678,134846.67
679,138393.16
680,174229.48
681,90253.6
682,365425.6
683,134589.72
684,161338.67
685,185174.94
686,131045.57
687,123986.7
688,164364.14
689,143081.1
690,163140.58
691,177270.84
692,167953.66
693,179112.78
694,139685.05
695,257993.45
696,162277.67
697,130272.26
698,89564.305
699,98790.21
700,80972.17
701,204561.95
702,120376.41
703,126337.766
704,151023.83
705,142095.48
706,317911.0
707,119771.78
708,289051.25
709,166222.67
710,217844.23
711,113561.336
712,111610.98
713,131092.81
714,154551.61
715,339669.12
716,166490.16
717,259530.12
718,137538.31
719,125567.81
720,128236.05
721,214352.14
722,180174.81
723,55945.59
724,157198.95
725,181250.22
726,114395.81
727,151039.38
728,196395.53
729,91724.41
730,315207.84
731,274135.75
732,126504.03
733,199666.67
734,165925.86
735,275005.34
736,155597.66
737,183175.44
738,147993.73
739,218649.52
740,250927.73
741,131499.39
742,133165.25
743,146989.16
744,82209.99
745,130173.16
746,130870.84
747,230296.44
748,143130.23
749,316277.72
750,168207.89
751,297724.34
752,89593.35
753,116639.74
754,198335.16
755,196604.11
756,170295.23
757,125002.42
758,80532.98
759,298008.12
760,244854.02
761,194535.9
762,227454.12
763,112705.31
764,226608.4
765,61618.652
766,234521.28
767,246716.31
768,145064.16
769,149811.11
770,130224.69
771,78981.71
772,141339.45
773,213824.56
774,202420.66
775,193129.72
776,225018.25
777,117058.3
778,159501.75
779,282529.9
780,145881.02
781,345036.56
782,147050.7
783,171889.7
784,164181.16
785,146451.0
786,311219.9
787,135397.44
788,191686.72
789,160960.3
790,208981.69
791,183536.52
792,151377.39
793,114062.57
794,297284.28
795,188566.81
796,329840.5
797,152084.7
798,111948.586
799,173177.72
800,162136.44
801,368056.1
802,233060.67
803,222964.34
804,147510.28
805,138690.83
806,139285.19
807,155495.6
808,148551.72
809,201668.02
810,147990.5
811,99221.05
812,168763.84
813,202174.1
814,228898.81
815,238672.0
816,123804.984
817,179480.08
818,190540.48
819,169704.12
820,123299.84
821,194209.47
822,249799.56
823,183743.0
824,145431.64
825,220192.98
826,152694.08
827,187273.95
828,134889.25
829,169169.6
830,266144.0
831,131071.69
832,181384.58
833,329661.25
834,227484.7
835,282179.6
836,133308.7
837,82209.2
838,134724.3
839,95644.945
840,232097.81
841,89952.94
842,141030.97
843,345160.3
844,155049.88
845,304864.62
846,215459.9
847,127859.195
848,105476.07
849,174442.47
850,107564.52
851,200648.97
852,245656.97
853,116122.195
854,146896.11
855,125771.67
856,133056.97
857,117985.63
858,153189.7
859,195166.4
860,230494.62
861,209310.98
862,112894.97
863,198855.81
864,203734.12
865,131311.9
866,161074.55
867,111618.96
868,199530.19
869,168786.53
870,167240.16
871,106778.15
872,178450.9
873,161265.9
874,178056.52
875,302166.62
876,425081.75
877,155066.28
878,170499.83
879,139512.25
880,223212.64
881,190784.31
882,169595.73
883,184678.31
884,131191.38
885,146864.58
886,275583.22
887,210143.84
888,139081.56
889,131310.9
890,216763.48
891,147218.81
892,294194.0
893,152413.14
894,123624.94
895,159256.58
896,149378.55
897,222205.25
898,120092.73
899,149212.23
900,145744.73
901,172498.61
902,243192.39
903,266717.72
904,100012.32
905,108376.75
906,358150.9
907,109653.44
908,146986.2
909,173620.9
910,131059.695
911,212516.77
912,79007.695
913,150959.17
914,201108.36
915,128289.26
916,92318.54
917,191145.28
918,146332.61
919,145017.53
920,333319.2
921,350903.88
922,55186.582
923,178539.77
924,122750.99
925,93113.53
926,141158.0
927,91220.01
928,198726.89
929,107315.64
930,187746.95
931,110997.97
932,115481.21
933,130086.28
934,98753.66
935,139486.31
936,141547.86
937,103290.56
938,228136.48
939,235237.4
940,174841.52
941,157779.16
942,118630.1
943,211774.45
944,94859.18
945,177941.92
946,117784.5
947,128472.664
948,101203.31
949,104317.34
950,192812.08
951,129402.16
952,165595.0
953,126106.05
954,170472.34
955,127781.18
956,105178.84
957,166830.44
958,142931.48
959,85062.51
960,191716.33
961,182511.94
962,166541.28
963,46977.723
964,191645.77
965,194248.92
966,144428.61
967,223572.05
968,188417.97
969,138075.44
970,123336.54
971,143106.62
972,129605.32
973,132880.56
974,208545.47
975,142913.62
976,268559.28
977,286152.4
978,268005.1
979,104439.28
980,220154.78
981,274010.8
982,109150.54
983,133945.64
984,136926.98
985,107913.98
986,315591.06
987,184293.0
988,134275.48
989,262348.1
990,162339.73
991,205333.02
992,190189.55
993,231820.4
994,317234.72
995,142581.19
996,68209.96
997,66554.414
998,98330.945
999,137106.14
1000,139408.23
1001,229149.77
1002,175466.08
1003,190037.44
1004,156640.61
1005,164810.39
1006,414904.97
1007,126790.16
1008,361528.38
1009,319528.66
1010,171868.22
1011,101463.85
1012,113713.49
1013,131920.56
1014,331978.88
1015,148852.1
1016,151523.12
1017,122570.96
1018,128210.49
1019,114199.83
1020,121445.68
1021,187431.02
1022,180544.62
1023,163613.47
1024,113997.76
1025,162591.52
1026,104156.4
1027,136484.5
1028,289996.1
1029,199590.14
1030,111870.25
1031,160499.06
1032,135572.64
1033,134187.16
1034,137006.14
1035,122179.29
1036,140639.45
1037,497849.16
1038,283995.16
1039,146257.0
1040,316649.53
1041,89241.25
1042,184945.33
1043,134403.1
1044,226128.08
1045,193861.2
1046,359360.72
1047,171281.45
1048,138905.14
1049,147199.02
1050,129642.53
1051,178663.94
1052,176626.89
1053,139674.27
1054,108553.22
1055,142742.69
1056,128659.28
1057,261813.97
1058,257681.17
1059,156419.97
1060,115987.5
1061,370856.12
1062,176467.27
1063,138294.98
1064,247202.66
1065,221971.86
1066,79324.945
1067,262997.16
1068,81993.18
1069,156103.89
1070,134601.14
1071,142613.42
1072,156577.12
1073,145461.47
1074,242180.06
1075,182908.17
1076,318049.6
1077,114374.76
1078,370374.03
1079,450696.56
1080,140523.22
1081,160468.0
1082,239891.48
1083,200001.52
1084,298250.1
1085,120274.734
1086,166171.0
1087,231971.69
1088,130203.45
1089,188662.16
1090,138294.73
1091,56159.63
1092,195647.39
1093,103293.125
1094,101561.05
1095,144526.72
1096,129900.33
1097,142096.72
1098,135552.48
1099,122509.6
1100,169084.6
1101,187290.56
1102,140898.55
1103,282158.6
1104,146162.05
1105,346562.12
1106,149981.08
1107,151600.31
1108,144230.27
1109,136211.05
1110,132516.1
1111,156358.38
1112,134771.47
1113,266304.44
1114,223136.22
1115,198827.17
1116,135008.81
1117,329563.47
1118,108171.47
1119,218283.86
1120,162446.9
1121,169841.42
1122,80942.99
1123,106384.58
1124,76760.53
1125,134704.9
1126,274062.03
1127,264902.7
1128,143837.27
1129,244862.66
1130,145323.5
1131,221724.73
1132,167298.7
1133,115034.17
1134,240369.42
1135,134328.77
1136,190446.92
1137,238053.9
1138,146032.47
1139,242974.02
1140,143331.3
1141,149426.27
1142,233413.89
1143,173568.77
1144,138423.78
1145,138697.17
1146,137978.81
1147,175414.39
1148,189906.62
1149,149991.38
1150,123910.695
1151,54343.99
1152,109572.0
1153,87489.11
1154,132083.2
1155,243634.16
1156,127680.08
1157,268430.22
1158,151901.19
1159,200105.69
1160,368895.6
1161,129402.28
1162,246951.23
1163,113666.76
1164,128472.664
1165,177444.22
1166,177234.33
1167,239236.47
1168,235987.23
1169,146193.27
1170,127069.18
1171,177711.11
